date,exit_page_path,page_depth,exits,exit_rate,avg_session_duration
2019-09-04,/courses,1,1,50,11
2019-09-04,//da-announcement,3,2,50,9
2019-09-04,/blog,4,10,100,0
2019-09-04,/digital-careers,1,1,50,12
2019-09-04,/edinburgh,2,4,100,0
2019-09-04,/glasgow,1,1,33.33333333333333,22
2019-09-04,/courses,11,1,33.33333333333333,162
2019-09-04,/courses,12,2,100,0
2019-09-04,/blog,3,1,50,249
2019-09-04,/blog,4,2,50,38.5
2019-09-04,//da-announcement,6,2,25,68
2019-09-04,/blog,7,1,100,0
2019-09-04,/blog,9,1,50,338
2019-09-04,/about,1,2,50,6.5
2019-09-04,/admissions-track,2,1,100,0
2019-09-04,/blog,3,1,20,58
2019-09-04,/courses,3,11,100,0
2019-09-04,/courses,4,2,100,0
2019-09-04,/events,5,1,50,4
2019-09-04,/blog,6,1,100,0
2019-09-04,/courses,7,1,7.6923076923076925,1484
2019-09-04,/blog,12,1,100,0
2019-09-04,/events,1,1,14.285714285714285,301
2019-09-04,/blog,14,1,33.33333333333333,89
2019-09-04,/courses,2,1,12.5,843
2019-09-04,/courses,3,2,50,64
2019-09-04,/black-friday-lottery,4,12,100,0
2019-09-04,/blog,5,5,100,0
2019-09-04,/about,6,1,25,199
2019-09-04,/events,9,8,100,0
2019-09-04,/courses,2,1,16.666666666666664,772
2019-09-04,/pre-course-work,3,11,100,0
2019-09-04,/courses,4,2,100,0
2019-09-04,/blog,5,1,100,0
2019-09-04,/blog,9,1,50,1509
2019-09-04,/courses,7,4,50,29.25
2019-09-04,/for-employers,1,1,100,0
2019-09-04,/events,2,1,33.33333333333333,357
2019-09-04,/admissions-track,6,1,50,13
2019-09-04,//da-announcement,8,4,25,394
2019-09-04,/admissions-track,1,1,20,1043.5
2019-09-04,/about,22,1,33.33333333333333,80
2019-09-04,//da-announcement,3,1,14.285714285714285,469
2019-09-04,/courses,7,2,100,0
2019-09-04,/events,6,1,20,41
2019-09-04,/courses,1,2,50,92.5
2019-09-04,/courses,8,2,25,76
2019-09-04,/pre-course-work,6,6,100,0
2019-09-04,/digital-careers,1,2,100,0
2019-09-04,/courses,2,1,12.5,210
2019-09-04,/blog,3,1,25,109
2019-09-04,//da-announcement,5,1,20,1259
2019-09-04,/blog,8,1,12.5,187
2019-09-04,/courses,1,2,100,0
2019-09-04,/courses,3,3,100,0
2019-09-04,/courses,5,1,16.666666666666664,155
2019-09-04,/courses,1,1,11.11111111111111,202
2019-09-04,/courses,13,3,20,81
2019-09-04,/courses,2,1,20,197
2019-09-04,//da-announcement,3,1,25,73
2019-09-04,/blog,4,2,100,0
2019-09-04,/blog,7,1,100,0
2019-09-04,/about,1,1,50,7
2019-09-04,//da-announcement,10,1,25,48
2019-09-04,/about,1,2,50,502.5
2019-09-04,/about,2,1,16.666666666666664,320
2019-09-04,/courses,6,1,100,0
2019-09-04,/events,7,1,33.33333333333333,16
2019-09-04,/blog,1,1,100,0
2019-09-04,/courses,1,2,20,258.5
2019-09-04,/courses,13,1,33.33333333333333,28
2019-09-04,/courses,3,1,12.5,162
2019-09-04,//da-announcement,1,1,100,0
2019-09-04,/blog,1,1,100,0
2019-09-04,/courses,28,2,100,0
2019-09-04,/courses,1,1,16.666666666666664,142
2019-09-04,/courses,13,2,25,129.5
2019-09-04,/about,2,1,7.142857142857142,910
2019-09-04,//da-announcement,1,1,20,104
2019-09-04,/events,30,1,50,58
2019-09-04,/admissions-track,1,1,33.33333333333333,1644
2019-09-04,/courses,2,1,11.11111111111111,313
2019-09-04,/courses,11,1,50,5
2019-09-04,/courses,5,1,8.333333333333332,56
2019-09-04,/courses,8,1,20,116
2019-09-04,/courses,1,16,100,0
2019-09-04,/pre-course-work,2,9,100,0
2019-09-04,/blog,3,1,100,0
2019-09-04,/for-employers,4,1,20,402
2019-09-04,/courses,6,4,33.33333333333333,45
2019-09-04,/events,9,4,100,0
2019-09-04,/blog,1,1,100,0
2019-09-04,/about,2,1,33.33333333333333,51
2019-09-04,/blog,3,1,100,0
2019-09-04,//da-announcement,1,5,50,37
2019-09-04,/courses,1,4,33.33333333333333,47.25
2019-09-04,/blog,2,2,100,0
2019-09-04,/blog,5,1,100,0
2019-09-04,/admissions-track,4,1,33.33333333333333,1372
2019-09-04,/courses,14,1,33.33333333333333,80
2019-09-04,/courses,1,1,100,0
2019-09-04,/courses,2,1,10,429
2019-09-04,/courses,3,1,50,100
2019-09-04,/courses,4,5,25,159.6
2019-09-04,/courses,8,1,3.4482758620689653,2496
2019-09-04,/courses,1,1,20,549
2019-09-04,//da-announcement,19,1,12.5,998
2019-09-04,/courses,1,1,10,431
2019-09-04,/courses,2,3,50,48
2019-09-04,/about,1,1,33.33333333333333,83
2019-09-04,/courses,11,1,100,0
2019-09-04,/glasgow,4,1,25,76
2019-09-04,/courses,5,1,7.6923076923076925,1707
2019-09-05,//da-announcement,1,1,100,0
2019-09-05,/courses,2,1,16.666666666666664,132
2019-09-05,/glasgow,3,4,100,0
2019-09-05,/courses,4,3,50,21
2019-09-05,/courses,5,1,20,267
2019-09-05,/courses,7,1,14.285714285714285,215
2019-09-05,/pre-course-work,8,1,33.33333333333333,193
2019-09-05,/about,3,1,100,0
2019-09-05,/digital-careers,24,1,100,0
2019-09-05,/courses,6,5,25,96.6
2019-09-05,/courses,1,1,33.33333333333333,19
2019-09-05,/about,15,1,9.090909090909092,1217
2019-09-05,//da-announcement,1,1,14.285714285714285,461
2019-09-05,/pre-course-work,2,3,50,980
2019-09-05,/courses,3,2,50,68
2019-09-05,/about,7,3,100,0
2019-09-05,//da-announcement,3,1,6.25,230
2019-09-05,/glasgow,1,1,9.090909090909092,215
2019-09-05,/courses,2,17,100,0
2019-09-05,/courses,1,1,33.33333333333333,307
2019-09-05,/courses,2,2,100,0
2019-09-05,/courses,3,1,11.11111111111111,1484
2019-09-05,/blog,3,1,100,0
2019-09-05,/store,1,1,100,0
2019-09-05,/courses,1,4,100,0
2019-09-05,/courses,1,4,100,0
2019-09-05,/blog,1,1,33.33333333333333,274
2019-09-05,/courses,1,1,12.5,196
2019-09-05,/about,1,6,100,0
2019-09-05,/courses,1,1,50,89
2019-09-05,//da-announcement,1,1,100,0
2019-09-05,/blog,4,13,100,0
2019-09-05,/courses,1,3,25,186.5
2019-09-05,/blog,1,1,14.285714285714285,249
2019-09-05,/about,1,1,16.666666666666664,245
2019-09-05,//da-announcement,1,1,100,0
2019-09-05,/courses,3,4,25,250.66666666666666
2019-09-05,/courses,1,1,14.285714285714285,577
2019-09-05,/courses,1,1,50,20
2019-09-05,/courses,3,1,20,225
2019-09-05,/courses,1,12,50,75.3076923076923
2019-09-05,/blog,2,6,100,0
2019-09-05,/for-employers,1,1,50,17
2019-09-05,/admissions-track,1,4,50,205.75
2019-09-05,/about,1,1,7.6923076923076925,499
2019-09-05,/courses,1,1,33.33333333333333,9
2019-09-05,/edinburgh,1,1,25,72
2019-09-05,/courses,2,1,25,77
2019-09-05,/courses,1,1,20,402
2019-09-05,/glasgow,12,2,50,10.5
2019-09-05,/glasgow,3,1,100,0
2019-09-05,/courses,2,1,14.285714285714285,624
2019-09-05,/laptop-competition,3,1,100,0
2019-09-05,/blog,1,1,100,0
2019-09-05,/courses,10,3,25,329.6666666666667
2019-09-05,/glasgow,17,7,100,0
2019-09-05,/blog,2,1,50,11
2019-09-05,/courses,5,1,14.285714285714285,412
2019-09-05,/courses,1,4,33.33333333333333,248.75
2019-09-05,/events,2,1,33.33333333333333,33
2019-09-05,/courses,3,1,10,180
2019-09-05,/blog,13,2,100,0
2019-09-05,/courses,14,7,100,0
2019-09-05,/for-employers,1,1,50,25
2019-09-05,/courses,7,2,25,133.5
2019-09-05,//da-announcement,8,1,100,0
2019-09-05,/blog,10,3,100,0
2019-09-05,/courses,2,1,100,0
2019-09-05,/blog,7,6,100,0
2019-09-05,//da-announcement,8,1,50,30
2019-09-05,/courses,12,1,100,0
2019-09-05,/blog,2,1,5.88235294117647,823
2019-09-05,/blog,1,2,50,33
2019-09-05,/events,2,1,10,349
2019-09-05,/blog,3,1,100,0
2019-09-05,/courses,5,1,20,177.5
2019-09-05,/courses,6,14,100,0
2019-09-05,//da-announcement,1,1,100,0
2019-09-05,/courses,2,1,50,7
2019-09-05,/courses,3,2,20,191.5
2019-09-05,/courses,6,1,8.333333333333332,456
2019-09-05,/blog,3,1,50,4
2019-09-05,/blog,1,1,33.33333333333333,270
2019-09-05,/courses,3,1,8.333333333333332,447
2019-09-05,/blog,4,1,33.33333333333333,45
2019-09-05,/for-employers,1,1,50,93
2019-09-05,/courses,2,1,16.666666666666664,95
2019-09-05,/courses,1,1,20,138
2019-09-05,/courses,12,1,100,0
2019-09-05,/blog,18,2,50,1124.5
2019-09-05,//da-announcement,2,8,50,30.428571428571427
2019-09-05,/courses,22,1,16.666666666666664,287
2019-09-05,/about,3,3,100,0
2019-09-05,/courses,4,1,50,9
2019-09-05,//da-announcement,5,1,16.666666666666664,108
2019-09-05,/blog,6,1,50,260
2019-09-05,/courses,8,1,50,32
2019-09-05,/courses,9,7,100,0
2019-09-05,//da-announcement,1,1,12.5,220
2019-09-05,/blog,1,26,100,0
2019-09-05,/courses,4,4,33.33333333333333,32.75
2019-09-05,/courses,1,2,33.33333333333333,50
2019-09-05,/blog,11,5,100,0
2019-09-05,/courses,5,1,11.11111111111111,576
2019-09-05,/for-employers,6,2,50,22.5
2019-09-05,/courses,1,1,20,22
2019-09-05,/blog,2,1,100,0
2019-09-05,//da-announcement,4,1,50,18
2019-09-05,/blog,5,1,100,0
2019-09-05,/about,6,1,100,0
2019-09-05,/courses,7,4,100,0
2019-09-05,//da-announcement,9,6,50,12.166666666666666
2019-09-05,/digital-careers,1,1,12.5,245.5
2019-09-05,/blog,10,1,100,0
2019-09-05,//da-announcement,2,4,33.33333333333333,182.5
2019-09-05,/courses,3,3,50,37.666666666666664
2019-09-05,/courses,5,1,100,0
2019-09-05,/events,6,1,100,0
2019-09-05,//da-announcement,7,1,14.285714285714285,148
2019-09-05,/blog,3,1,50,55
2019-09-05,/about,1,1,33.33333333333333,35
2019-09-05,/pre-course-work,9,27,100,0
2019-09-05,/courses,1,1,33.33333333333333,21
2019-09-05,/about,2,1,33.33333333333333,100
2019-09-05,/events,3,11,100,0
2019-09-05,/courses,5,1,100,0
2019-09-05,/events,3,1,100,0
2019-09-05,/courses,3,1,50,8
2019-09-05,/about,6,1,33.33333333333333,62
2019-09-05,/courses,1,1,7.6923076923076925,508
2019-09-05,/courses,3,1,50,23
2019-09-05,/courses,4,1,12.5,2461
2019-09-05,/events,4,1,20,41
2019-09-05,/courses,1,1,100,0
2019-09-05,/pre-course-work,3,1,50,273
2019-09-05,/courses,4,3,50,44.5
2019-09-05,/courses,7,3,25,968.3333333333334
2019-09-05,/courses,1,1,14.285714285714285,151
2019-09-05,/courses,2,1,25,112
2019-09-05,/courses,3,1,100,0
2019-09-05,/courses,2,3,50,56
2019-09-05,//da-announcement,1,1,33.33333333333333,33
2019-09-05,/courses,2,1,33.33333333333333,127
2019-09-05,/events,6,1,50,11
2019-09-05,/blog,1,1,100,0
2019-09-05,/courses,8,1,12.5,229
2019-09-05,/blog,1,1,14.285714285714285,291
2019-09-05,/courses,2,5,25,128.5
2019-09-05,/courses,4,1,14.285714285714285,602
2019-09-05,/courses,2,1,100,0
2019-09-05,/courses,1,9,50,24.77777777777778
2019-09-05,/courses,3,1,16.666666666666664,983
2019-09-05,/about,4,1,25,35
2019-09-05,//da-announcement,1,1,4.545454545454546,754
2019-09-05,/courses,18,1,25,356
2019-09-05,/store,2,1,16.666666666666664,125
2019-09-05,//da-announcement,2,1,100,0
2019-09-05,//da-announcement,10,1,100,0
2019-09-05,/courses,3,1,16.666666666666664,216
2019-09-05,/blog,16,2,100,0
2019-09-05,/about,1,1,100,0
2019-09-05,/courses,2,1,12.5,167
2019-09-05,/blog,3,1,100,0
2019-09-05,/blog,1,1,100,0
2019-09-05,/courses,3,1,100,0
2019-09-05,/courses,5,2,50,22.5
2019-09-05,/about,8,1,33.33333333333333,133
2019-09-05,/events,9,7,100,0
2019-09-05,/courses,1,1,100,0
2019-09-05,/blog,2,1,50,132
2019-09-05,/courses,36,1,9.090909090909092,253
2019-09-05,//da-announcement,1,1,25,148
2019-09-05,//da-announcement,2,1,7.6923076923076925,462
2019-09-05,/courses,3,1,100,0
2019-09-05,/courses,7,1,20,120
2019-09-05,/blog,1,2,100,0
2019-09-05,/blog,1,1,100,0
2019-09-05,/admissions-track,2,2,100,0
2019-09-05,/events,14,2,25,219.5
2019-09-05,/courses,2,5,50,31.2
2019-09-05,/pre-course-work,3,1,25,944
2019-09-05,/courses,4,3,14.285714285714285,243
2019-09-05,/courses,3,2,100,0
2019-09-06,//da-announcement,1,1,14.285714285714285,278
2019-09-06,/courses,2,1,16.666666666666664,193
2019-09-06,/courses,3,1,25,110
2019-09-06,/blog,4,1,100,0
2019-09-06,/courses,5,1,50,10
2019-09-06,/black-friday-lottery,6,1,100,0
2019-09-06,/digital-careers,1,1,20,57
2019-09-06,/digital-careers,1,1,9.090909090909092,370
2019-09-06,/courses,1,2,20,193.5
2019-09-06,/about,3,1,50,24
2019-09-06,/events,2,1,7.6923076923076925,182
2019-09-06,//da-announcement,3,9,50,35.77777777777778
2019-09-06,/courses,1,1,16.666666666666664,470
2019-09-06,/courses,2,1,50,178
2019-09-06,/courses,6,1,12.5,457
2019-09-06,/courses,3,1,33.33333333333333,79
2019-09-06,/courses,1,1,100,0
2019-09-06,/about,10,1,33.33333333333333,57
2019-09-06,/courses,2,1,100,0
2019-09-06,/blog,4,1,50,41
2019-09-06,/courses,9,1,100,0
2019-09-06,/events,1,1,33.33333333333333,9
2019-09-06,/courses,2,1,25,133
2019-09-06,//da-announcement,4,2,33.33333333333333,44.5
2019-09-06,/edinburgh,1,1,16.666666666666664,105
2019-09-06,/courses,1,1,14.285714285714285,184
2019-09-06,/blog,1,1,50,796
2019-09-06,/courses,7,3,50,37.666666666666664
2019-09-06,//da-announcement,1,1,20,43
2019-09-06,/about,1,1,100,0
2019-09-06,//da-announcement,1,5,50,65.4
2019-09-06,/events,1,1,16.666666666666664,809
2019-09-06,/courses,2,1,50,24
2019-09-06,/events,2,1,2.7777777777777777,3036
2019-09-06,/courses,1,2,33.33333333333333,99
2019-09-06,/courses,1,1,50,18
2019-09-06,//da-announcement,1,1,100,0
2019-09-06,/courses,1,4,100,0
2019-09-06,/courses,3,1,25,35
2019-09-06,/courses,1,1,33.33333333333333,33
2019-09-06,/glasgow,1,1,33.33333333333333,37
2019-09-06,//da-announcement,1,7,50,32.875
2019-09-06,/blog,1,1,100,0
2019-09-06,/courses,1,2,100,0
2019-09-06,/about,1,3,100,0
2019-09-06,/edinburgh,1,1,50,11
2019-09-06,/about,1,1,100,0
2019-09-06,/courses,2,2,33.33333333333333,128
2019-09-06,/about,3,1,50,31
2019-09-06,/events,4,2,33.33333333333333,58
2019-09-06,/about,5,1,25,270
2019-09-06,/courses,7,1,50,1
2019-09-06,/courses,1,1,50,3
2019-09-06,/about,3,1,25,82
2019-09-06,/events,4,2,25,130
2019-09-06,/blog,5,1,100,0
2019-09-06,/courses,1,1,20,1164
2019-09-06,/blog,1,3,100,0
2019-09-06,/about,3,3,100,0
2019-09-06,/events,4,1,33.33333333333333,46
2019-09-06,/edinburgh,8,1,33.33333333333333,95
2019-09-06,/glasgow,2,1,14.285714285714285,501
2019-09-06,/courses,3,1,14.285714285714285,107
2019-09-06,/about,4,1,25,92
2019-09-06,/courses,5,1,25,432
2019-09-06,/courses,5,1,16.666666666666664,526
2019-09-06,/blog,1,3,100,0
2019-09-06,/digital-careers,1,3,100,0
2019-09-06,/events,1,9,100,1
2019-09-06,/blog,10,1,100,0
2019-09-06,/courses,16,1,16.666666666666664,798
2019-09-06,/blog,2,4,50,244.66666666666666
2019-09-06,/edinburgh,3,1,33.33333333333333,247
2019-09-06,/blog,5,1,50,11
2019-09-06,/courses,1,3,100,0
2019-09-06,/blog,2,1,14.285714285714285,221
2019-09-06,//da-announcement,5,1,14.285714285714285,312
2019-09-06,/about,3,1,14.285714285714285,111
2019-09-06,/for-employers,6,1,50,43
2019-09-06,/courses,1,1,9.090909090909092,1114
2019-09-06,//da-announcement,2,1,25,75
2019-09-06,/glasgow,3,1,50,10
2019-09-06,/digital-careers,5,1,50,571
2019-09-06,/about,6,1,100,0
2019-09-06,/blog,1,1,100,0
2019-09-06,/courses,18,1,50,13
2019-09-06,/glasgow,2,3,100,0
2019-09-06,/blog,3,1,100,0
2019-09-06,/about,4,2,20,201.5
2019-09-06,/blog,5,1,33.33333333333333,104
2019-09-06,/about,6,1,33.33333333333333,149
2019-09-06,//da-announcement,8,1,100,0
2019-09-06,/pre-course-work,9,2,50,189
2019-09-06,/blog,10,1,100,0
2019-09-06,/glasgow,11,1,50,10
2019-09-06,/events,5,1,11.11111111111111,208
2019-09-06,/pre-course-work,1,1,33.33333333333333,181
2019-09-06,//da-announcement,1,1,14.285714285714285,162
2019-09-06,/digital-careers,2,1,100,0
2019-09-06,/events,4,1,9.090909090909092,268
2019-09-06,/courses,2,7,50,97.14285714285714
2019-09-06,/blog,4,1,100,0
2019-09-06,/courses,2,17,100,0
2019-09-06,/courses,4,1,33.33333333333333,38
2019-09-06,/courses,6,8,100,0
2019-09-06,/laptop-competition,2,1,100,0
2019-09-06,/about,1,2,50,32
2019-09-06,//da-announcement,2,1,6.666666666666667,1646
2019-09-06,/edinburgh,3,1,33.33333333333333,43
2019-09-06,/courses,2,1,100,0
2019-09-06,/courses,1,1,14.285714285714285,307
2019-09-06,/courses,2,6,100,0
2019-09-06,/courses,3,1,14.285714285714285,77
2019-09-06,/courses,3,1,50,51
2019-09-06,/digital-careers,1,1,50,27
2019-09-06,/for-employers,2,1,16.666666666666664,114
2019-09-06,/blog,3,3,100,0
2019-09-06,/courses,1,1,16.666666666666664,43
2019-09-06,/courses,13,2,20,208
2019-09-06,/courses,6,4,25,97
2019-09-06,/courses,1,1,20,243
2019-09-06,/events,7,1,50,113
2019-09-06,/courses,1,2,100,0
2019-09-06,/courses,2,1,50,8
2019-09-06,//da-announcement,4,1,100,0
2019-09-06,/blog,1,1,50,77
2019-09-06,/events,3,3,25,153.75
2019-09-06,/about,5,1,33.33333333333333,24
2019-09-06,/about,1,1,100,0
2019-09-06,/courses,2,1,16.666666666666664,102
2019-09-06,/digital-careers,2,2,100,0
2019-09-06,/about,7,1,100,0
2019-09-06,/courses,2,4,25,144.5
2019-09-06,/courses,1,1,20,113
2019-09-06,/courses,2,11,100,0
2019-09-06,/courses,3,1,100,0
2019-09-06,//da-announcement,1,1,33.33333333333333,34
2019-09-06,/pre-course-work,2,2,25,1039
2019-09-06,//da-announcement,5,1,100,0
2019-09-06,/for-employers,16,2,33.33333333333333,75.5
2019-09-06,/black-friday-lottery,5,8,100,0
2019-09-06,/edinburgh,2,3,100,0
2019-09-06,/courses,2,1,100,0
2019-09-06,/courses,1,6,100,0
2019-09-06,/courses,12,1,33.33333333333333,521
2019-09-06,/courses,5,1,100,0
2019-09-06,/events,1,1,100,0
2019-09-06,//da-announcement,3,1,9.090909090909092,710
2019-09-06,/events,1,1,16.666666666666664,719
2019-09-06,/blog,2,3,100,0
2019-09-06,/courses,10,1,33.33333333333333,633
2019-09-06,/for-employers,12,2,33.33333333333333,83
2019-09-06,/courses,4,3,20,179
2019-09-06,/blog,9,1,100,0
2019-09-06,/blog,1,1,100,0
2019-09-07,/about,1,4,100,0
2019-09-07,/black-friday-lottery,15,1,100,0
2019-09-07,/courses,2,3,33.33333333333333,127.66666666666667
2019-09-07,/courses,3,1,100,0
2019-09-07,/blog,6,1,100,0
2019-09-07,/courses,7,1,25,301
2019-09-07,//da-announcement,1,2,50,69
2019-09-07,/courses,3,1,14.285714285714285,126
2019-09-07,/courses,1,11,100,0
2019-09-07,/events,2,5,50,377.8
2019-09-07,/pre-course-work,1,3,50,79.66666666666667
2019-09-07,//da-announcement,2,5,25,497.6
2019-09-07,/events,4,1,9.090909090909092,187
2019-09-07,/courses,1,1,50,92
2019-09-07,/courses,1,1,20,131
2019-09-07,/courses,1,3,33.33333333333333,78.33333333333333
2019-09-07,/courses,13,1,14.285714285714285,237
2019-09-07,//da-announcement,2,1,100,0
2019-09-07,/courses,1,6,100,0
2019-09-07,/courses,2,2,100,0
2019-09-07,/events,1,2,25,219.5
2019-09-07,/courses,1,4,50,25.5
2019-09-07,/courses,1,1,8.333333333333332,480
2019-09-07,/events,1,1,14.285714285714285,1016
2019-09-07,/events,2,1,14.285714285714285,2043
2019-09-07,/courses,1,2,25,122.5
2019-09-07,/for-employers,1,2,50,4
2019-09-07,/courses,1,1,33.33333333333333,37
2019-09-07,/blog,14,11,100,0
2019-09-07,/courses,1,1,50,26
2019-09-07,/courses,2,2,100,0
2019-09-07,/blog,2,2,100,0
2019-09-07,/blog,1,1,25,420
2019-09-07,//da-announcement,2,1,10,276
2019-09-07,/courses,3,1,33.33333333333333,1103
2019-09-07,/about,4,2,100,0
2019-09-07,/courses,5,1,50,323
2019-09-07,/courses,6,1,12.5,62
2019-09-07,/courses,7,5,50,221
2019-09-07,//da-announcement,1,2,12.5,364
2019-09-07,/blog,2,1,100,0
2019-09-07,/events,1,1,14.285714285714285,81
2019-09-07,/blog,4,1,100,0
2019-09-07,/blog,1,1,100,0
2019-09-07,//da-announcement,1,1,100,0
2019-09-07,/courses,5,4,20,225
2019-09-07,/courses,1,1,25,171
2019-09-07,//da-announcement,9,3,33.33333333333333,53.333333333333336
2019-09-07,/blog,1,1,7.6923076923076925,1280
2019-09-07,/blog,2,1,14.285714285714285,187
2019-09-07,/blog,2,1,100,0
2019-09-07,/blog,1,1,50,249
2019-09-07,//da-announcement,10,2,100,0
2019-09-07,/blog,2,1,100,0
2019-09-07,//da-announcement,3,1,25,437
2019-09-07,/courses,7,1,100,0
2019-09-07,/courses,1,1,16.666666666666664,226
2019-09-07,/about,1,2,50,32
2019-09-07,//da-announcement,1,1,12.5,244
2019-09-07,//da-announcement,5,1,100,0
2019-09-07,/pre-course-work,6,8,100,0
2019-09-07,//da-announcement,13,1,9.090909090909092,358
2019-09-07,/events,3,1,20,98
2019-09-07,/events,8,1,100,0
2019-09-07,/admissions-track,1,1,16.666666666666664,122
2019-09-07,/about,19,4,100,0
2019-09-07,/about,3,1,100,0
2019-09-07,/blog,4,1,100,0
2019-09-07,/edinburgh,5,1,100,0
2019-09-07,/blog,8,1,25,1144
2019-09-07,/courses,1,1,50,21
2019-09-07,//da-announcement,2,1,16.666666666666664,48
2019-09-07,/about,1,1,50,22
2019-09-07,/courses,3,1,11.11111111111111,436
2019-09-07,/pre-course-work,1,1,100,0
2019-09-07,//da-announcement,1,4,33.33333333333333,33
2019-09-07,/for-employers,3,1,50,27
2019-09-07,/blog,1,1,3.571428571428571,417
2019-09-07,/courses,2,1,33.33333333333333,84
2019-09-07,/for-employers,5,1,7.6923076923076925,2311
2019-09-07,/courses,1,2,25,826
2019-09-07,/courses,13,1,14.285714285714285,413
2019-09-07,/courses,2,1,7.142857142857142,545
2019-09-07,/blog,3,1,33.33333333333333,2624
2019-09-07,/courses,5,1,20,135
2019-09-07,/courses,4,1,10,420
2019-09-07,/blog,1,1,100,0
2019-09-07,/blog,2,1,100,0
2019-09-07,//da-announcement,4,2,50,66
2019-09-07,/courses,1,2,25,552.5
2019-09-07,/blog,1,1,100,0
2019-09-07,/blog,1,1,33.33333333333333,69
2019-09-07,/for-employers,6,1,25,109
2019-09-07,/courses,1,1,11.11111111111111,411
2019-09-07,/for-employers,12,1,100,0
2019-09-07,/glasgow,18,1,33.33333333333333,87
2019-09-07,/courses,2,2,33.33333333333333,20.5
2019-09-07,//da-announcement,1,1,16.666666666666664,83
2019-09-07,/about,3,1,50,11
2019-09-07,/admissions-track,1,3,100,0
2019-09-07,/blog,8,1,50,217
2019-09-07,/blog,1,1,100,0
2019-09-07,/courses,4,1,100,0
2019-09-07,/pre-course-work,8,1,33.33333333333333,2
2019-09-07,//da-announcement,8,2,12.5,597
2019-09-07,/courses,1,2,33.33333333333333,573
2019-09-07,/courses,21,2,100,0
2019-09-07,//da-announcement,1,2,50,49
2019-09-07,/courses,1,1,25,24
2019-09-07,/glasgow,1,2,100,0
2019-09-07,/edinburgh,21,1,100,0
2019-09-07,/courses,5,1,33.33333333333333,140
2019-09-07,/courses,10,1,7.142857142857142,660
2019-09-08,/courses,1,1,7.6923076923076925,1567
2019-09-08,/blog,18,1,100,0
2019-09-08,//da-announcement,2,1,16.666666666666664,127
2019-09-08,/for-employers,3,1,20,126
2019-09-08,/blog,6,1,100,0
2019-09-08,/courses,7,2,50,104
2019-09-08,/courses,9,1,50,24
2019-09-08,/edinburgh,3,1,33.33333333333333,229
2019-09-08,/blog,1,1,100,0
2019-09-08,//da-announcement,3,5,33.33333333333333,79.2
2019-09-08,/courses,2,6,100,0
2019-09-08,/courses,1,1,16.666666666666664,638
2019-09-08,/blog,1,1,6.666666666666667,251
2019-09-08,//da-announcement,1,1,33.33333333333333,1696
2019-09-08,/courses,12,2,100,0
2019-09-08,/blog,2,1,100,0
2019-09-08,//da-announcement,1,1,20,409
2019-09-08,/courses,2,1,100,0
2019-09-08,/blog,1,1,9.090909090909092,468
2019-09-08,/about,1,1,12.5,407
2019-09-08,/about,1,3,50,68.66666666666667
